BPM,Gaming,Concentration,Sleep,Exercise,Tiredness,Stress,Happiness
66.4826,7.2904,4.8781,7.1242,5.9182,5.2865,7.1751,5.0527
66.9213,7.8379,6.6072,5.3554,6.7535,2.8766,5.0107,2.6519
68.209,5.264,6.6787,8.1394,7.0449,6.8213,0.4878,9.9533
72.2218,5.7223,4.1167,5.0888,4.0826,4.5795,4.2862,5.6625
71.6624,7.6407,4.5725,6.9734,3.9235,5.6751,5.1857,7.7327
72.8222,6.1526,5.8823,6.7384,6.1969,2.9954,4.5342,3.0681
80.364,9.9047,7.1535,6.5581,2.4444,2.0991,6.1993,3.5092
82.3687,5.3183,5.942,5.569,5.0141,6.4714,5.7786,2.3655
88.0005,3.2585,5.2398,8.9656,3.2141,0.7607,7.5699,1.6647
100.3835,9.1728,4.6893,5.6787,3.5157,8.2203,2.8887,6.7817
90.2661,6.1777,6.774,6.2751,3.2396,5.8129,2.5481,6.5368
74.1257,1.7801,5.9,7.4726,4.2837,4.3819,6.5253,1.8481
119.6873,10.073,6.3952,8.105,2.3333,5.0326,5.1205,10.1002
49.7306,0.9529,8.0604,7.6883,9.9803,1.519,2.5469,8.6227
109.9079,6.1829,-0.2144,2.0028,-0.0453,10.1238,10.237,0.1043
119.9477,9.7582,0.2169,0.0545,0.3911,0.1023,9.7929,0.2939
75.8041,4.5506,7.7847,7.5527,7.0095,6.8996,-0.1561,8.8144
70.0431,9.362,4.0704,4.7936,4.4478,5.1086,3.442,6.3233
78.7753,10.1754,3.4699,8.3834,3.4302,7.9529,3.1858,7.7319
65.5914,7.086,4.9734,6.7335,6.3025,4.9666,6.886,5.0319
66.8635,8.066,6.6838,5.3209,6.9631,3.4469,4.7511,3.076
68.3778,5.3607,6.5812,8.1957,6.9603,6.8645,-0.1562,9.515
71.5267,5.5575,4.2542,4.8285,4.1157,5.472,3.5149,6.3727
71.6453,7.777,4.7987,7.3552,3.8909,6.4202,5.2706,7.8849
73.3917,5.6176,5.6565,6.8164,5.936,2.6694,5.154,2.6345
79.5449,9.5627,6.5084,7.164,1.6917,2.4074,5.6416,3.6808
81.8057,4.8758,5.8208,5.7077,4.6466,6.0101,5.8951,2.0437
87.5956,2.7729,4.698,8.5237,2.9901,0.7543,8.0046,1.9511
100.4756,9.3044,4.8111,6.0513,3.5914,8.3659,3.2469,6.8599
90.494,5.5687,6.7374,6.3042,3.0693,5.577,3.2451,7.0034
74.4267,1.7483,6.1519,6.6367,3.5484,4.2531,7.17,1.5264
119.8981,9.9894,5.5624,7.9004,2.4376,4.7958,4.919,9.5155
49.9175,0.5762,7.5444,7.6099,10.0033,2.1392,2.8,9.3777
110.1769,6.0325,0.4629,1.6036,0.1533,10.3052,9.9899,-0.0786
120.3338,10.4291,0.1774,-0.3828,-0.0391,0.2874,9.8142,-0.1155
75.9098,5.086,8.3082,7.7144,7.4086,6.9069,-0.3187,9.211
70.3795,9.1751,3.5043,5.3896,3.6626,5.1179,2.8426,5.5169
78.8772,10.1438,2.5784,8.3794,3.3139,7.7529,3.434,7.5429
65.822,7.1088,4.6863,7.2202,5.8219,5.4669,7.4837,4.891
66.9813,7.9477,6.8272,5.351,7.4208,3.0877,4.9516,2.6278
67.9829,4.7278,7.4324,8.3869,7.285,6.9088,0.2803,10.1805
72.4678,5.9745,3.7928,4.7962,3.691,4.8744,4.2008,5.9166
72.4568,7.678,4.6702,6.7547,4.401,6.3929,4.8884,7.9516
72.5381,6.088,6.1327,6.6408,6.4551,2.818,4.6125,3.3006
79.9587,10.384,7.2751,7.3996,2.0189,2.4839,6.0881,3.8335
81.5286,5.0487,6.2357,6.2255,5.2768,6.159,5.7039,1.8536
87.9861,2.5177,4.8164,9.4427,3.3905,1.2428,8.0552,2.4569
100.487,9.0733,4.6322,6.2993,4.0558,8.4145,3.4556,7.0126
90.0957,6.3466,7.0503,5.5491,3.4482,6.1535,3.2179,6.6907
74.2861,1.6107,6.0735,7.0487,4.1121,3.6269,7.4656,2.1788
120.1988,9.9679,6.4884,7.9582,2.0669,5.1102,5.4569,10.3429
49.6127,0.9226,7.6787,7.9522,10.2548,2.2927,2.9584,9.2971
110.0154,5.7382,0.1586,2.0161,-0.2719,9.8614,9.6688,0.2646
119.6326,10.2244,0.0281,0.2155,-0.3885,-0.4498,9.9573,0.0051
76.4309,5.4174,7.9755,8.4454,6.9652,7.1457,0.1884,9.4829
69.7361,9.1049,3.6558,4.7839,4.2234,5.1088,3.0418,6.1123
79.499,10.2507,2.6968,7.7217,2.837,8.1474,3.1632,7.6737
65.7603,7.4445,5.0464,6.7356,6.0951,4.7453,6.8449,5.4443
67.1877,8.1423,6.8627,4.5434,7.0591,3.2711,4.5158,2.7565
67.733,4.838,6.7619,7.9835,6.7708,6.7491,-0.1608,9.7291
72.2541,6.3238,4.325,4.7584,3.5541,5.2456,4.0678,6.1096
72.2049,8.0733,5.3361,6.7815,4.1165,5.5625,4.5412,8.3103
72.538,5.5048,6.4259,7.4225,5.6302,2.9701,5.2459,2.513
80.2233,9.5477,6.5829,6.6474,2.3846,1.8547,5.8292,3.9782
81.8998,5.3715,6.3392,5.7546,5.1926,6.0815,5.5621,1.6472
87.5941,2.9474,5.4301,8.6732,3.0173,1.3681,8.0595,2.1859
99.7415,8.7926,5.3784,6.4765,3.6464,8.4317,2.7878,7.1386
90.3049,5.9141,6.5074,5.6738,3.0396,5.526,2.8058,6.5874
73.7876,1.7871,6.0064,6.6477,4.4523,3.8566,6.7257,2.0484
119.6276,10.2116,6.3116,7.8533,2.0305,4.615,5.301,9.6409
49.6976,0.7489,7.9205,8.1455,10.4657,1.5115,3.1793,8.9211
109.878,6.1909,-0.448,1.6716,-0.2009,10.0207,10.4834,0.0429
119.5002,10.122,-0.3004,-0.4469,0.3389,0.4092,9.9422,0.4266
76.3464,5.0277,7.6499,7.9056,7.1051,7.1881,0.2318,9.2954
69.5764,9.1237,3.808,5.1545,4.0552,4.7172,2.662,6.4285
78.576,10.0376,3.0012,7.7353,2.9834,7.6975,2.8956,7.8219
66.072,6.6195,5.2899,6.8495,6.2998,4.8832,6.7339,4.8922
67.0699,7.5031,6.8924,5.0231,7.2578,3.3571,4.9038,3.2518
67.5654,4.5795,7.018,7.9026,7.0128,7.2747,-0.4981,9.8833
71.5644,5.9996,4.0656,4.7704,3.9281,4.5879,4.1117,6.4628
72.0895,7.6749,5.2948,6.9905,3.5448,6.391,4.7424,8.2668
72.6378,6.262,6.2017,6.524,5.987,3.2577,4.802,2.562
80.2192,9.914,7.3828,7.0627,1.9427,1.8903,5.9265,3.6196
81.6116,5.2776,5.5789,5.7624,5.1862,6.2929,6.1028,1.6028
87.5284,2.7989,4.9619,8.9429,2.7453,1.0597,7.8275,1.5266
99.5057,8.815,5.3997,6.2418,4.29,7.5458,2.7362,6.9464
90.1024,5.8802,7.2946,6.4956,3.4169,6.1718,2.7767,6.903
74.0385,2.4947,5.6584,6.798,4.0536,3.9153,7.1865,1.6718
120.0309,9.8068,6.1598,8.0705,2.3664,5.3003,4.8769,9.5159
50.3737,0.911,7.6816,8.2141,9.9146,1.5202,3.2964,9.0285
110.0214,6.3783,-0.4423,2.0957,0.3548,10.1873,9.819,0.3019
120.3174,10.2932,-0.0503,0.1283,0.2005,-0.3548,9.9945,-0.3288
76.2639,4.8184,8.1361,8.0132,6.9838,7.2069,-0.2324,8.6884
69.9878,8.5637,4.1054,4.8583,3.5029,5.1518,2.5117,6.4959
79.2547,10.4711,2.5673,8.1637,2.7677,7.8528,3.1772,7.6366
65.8654,7.0743,5.3741,6.8459,5.6811,4.9207,6.6104,5.3112
67.1149,8.1707,7.2053,5.2405,6.5383,2.7462,4.669,3.4452
68.472,4.6481,7.358,8.4483,7.4064,6.5368,0.0777,9.6137
72.3711,5.713,4.1303,5.0941,3.6944,5.2759,3.7447,6.4901
71.6541,7.6603,5.4956,6.6509,4.4012,6.3187,4.8043,8.024
72.6131,6.0822,6.1968,6.7326,5.5829,3.3777,4.6367,2.5255
79.6446,9.5973,7.4694,7.3477,1.6344,1.6851,6.4535,3.9241
82.2071,5.3271,5.9484,6.1304,4.6863,5.7197,5.9692,1.8862
88.0954,2.5211,5.0549,8.5221,3.0964,0.8925,7.7726,1.9597
100.4517,9.3646,4.9758,5.9572,4.011,8.356,3.4873,7.416
89.6683,6.4603,6.8973,5.6066,2.5461,6.1821,3.0628,7.3908
73.6186,2.3441,6.3182,7.4252,4.4749,3.8889,7.3027,1.5939
120.1666,10.0974,5.9358,8.0149,1.6727,5.2684,5.0402,9.5992
50.489,0.9729,7.8108,7.5401,9.8618,1.5746,3.0224,8.6051
110.1586,5.9948,-0.1427,2.3891,0.1362,10.4077,9.8188,-0.0017
120.282,10.4474,-0.2231,0.2299,-0.4567,-0.2728,9.6969,0.0985
75.5125,4.5376,7.6924,7.8521,7.0967,7.0446,-0.409,9.085
70.4809,8.7889,4.0576,4.6779,3.7368,4.7761,3.4134,6.1683
78.8454,9.5396,3.1629,8.0101,2.813,8.0813,2.746,7.6721
65.6314,6.774,4.6365,7.466,6.3273,4.9938,6.9186,5.3995
66.7572,7.5162,6.8277,5.1689,7.0817,3.0061,5.1951,3.1265
67.5202,4.9669,6.7564,8.0003,6.6857,7.4065,0.4291,10.2778
72.3815,6.1797,4.3129,4.9675,3.8497,5.0642,4.2013,6.2609
71.7097,7.5574,5.0939,6.6908,4.4962,5.7939,5.3466,8.0189
73.4105,6.1813,5.5266,7.4408,6.4401,2.5261,4.5022,3.0969
79.5041,9.8447,6.5058,7.2689,2.1228,2.4967,6.2768,4.0057
81.8229,5.1351,5.5341,6.2738,5.2204,6.4588,5.7695,2.428
88.2746,3.3234,5.1169,9.4381,2.6483,1.22,8.4034,1.7824
100.0948,9.2415,5.1895,5.9031,4.0783,8.3006,3.3036,7.485
90.2132,5.7914,6.5351,5.5847,2.8786,5.5129,3.2536,6.5078
73.8915,2.2399,6.3185,6.6493,3.8348,4.4727,7.3099,2.0648
119.8674,10.4703,5.6116,8.3634,2.1473,4.9047,4.531,9.5095
50.2797,1.014,8.2523,7.9523,9.5679,1.5501,2.9335,9.208
109.7331,5.7788,0.3821,1.5677,0.416,10.1046,10.2139,-0.1746
119.6733,9.8743,0.4127,0.2079,0.3993,-0.2405,9.657,-0.0121
76.0146,4.7806,7.7202,8.2104,7.1665,6.6507,-0.437,8.969
70.3336,8.8254,3.5024,4.5387,4.06,5.1153,3.4505,5.5563
79.2859,9.9335,3.179,7.5862,2.6478,7.8949,3.0766,8.4386
66.1642,6.5271,5.1891,6.6531,5.6284,4.9366,7.2819,4.9953
67.4401,8.2378,7.1931,5.0329,6.9517,2.506,5.4947,3.0956
67.6535,5.3111,7.1914,8.4725,7.407,7.4371,-0.2779,9.5988
71.8017,6.0477,4.2051,4.5094,3.6781,4.7802,4.0546,5.7849
72.4675,8.2168,4.9119,6.7159,4.1038,5.5707,5.3332,7.6883
73.3368,5.9422,5.7901,6.7833,5.8046,2.5193,4.7801,2.622
79.9017,9.8265,6.7257,7.3355,1.9685,1.5708,6.4086,4.429
82.0648,5.2492,5.5179,6.4009,4.94,6.1749,5.9333,1.689
88.1435,3.1721,5.4479,8.5288,3.391,0.999,8.1853,1.5968
100.4947,9.2124,5.3918,5.8248,3.5737,8.0986,3.4624,7.1038
89.6309,6.0787,6.9777,5.7875,3.2718,5.8976,2.5468,6.8287
74.3099,1.907,6.0887,7.3179,3.8517,3.8114,6.9829,2.2942
119.8618,10.3523,5.8154,8.0631,2.3403,4.5703,4.5114,9.5909
49.5994,1.486,7.7409,8.0595,10.1659,1.5918,3.3805,9.2277
110.2533,6.4686,-0.0318,2.2582,0.2233,9.8031,9.9827,-0.0818
119.5836,10.1103,0.4028,-0.2163,-0.3851,0.0957,9.868,0.1654
76.1532,4.7105,7.5157,7.8531,7.1301,6.632,-0.3904,9.4201
69.5427,9.4299,3.8853,5.3292,3.9776,5.0185,2.5192,6.2288
78.7533,9.7773,3.2206,7.7728,2.5834,8.1124,2.8941,8.2455
65.9895,6.5534,4.8295,6.6863,5.692,5.3991,7.438,5.489
67.3673,8.3558,7.0716,5.4532,7.2065,2.8789,4.6861,2.6786
67.6316,4.6999,7.0453,7.651,6.6292,7.3343,0.0656,9.8759
71.8079,6.4699,4.0578,4.642,3.9903,5.2986,4.4492,6.0864
72.3034,8.3484,5.2741,7.448,3.8613,6.4186,5.2535,7.6822
73.4009,5.6806,5.721,7.0312,6.2818,2.6157,5.4239,3.2013
80.3377,9.9568,6.688,6.9392,2.3013,1.5408,6.1653,4.2755
82.1704,4.5094,5.8346,6.066,4.7897,5.5076,6.4202,1.9716
87.6091,3.2714,5.4327,9.3978,3.3357,1.4148,7.9572,2.3726
100.4995,9.1351,5.2375,6.4464,4.1301,8.3455,2.9253,7.0472
89.8232,5.719,6.7649,5.8851,3.2096,5.5379,2.6074,7.4446
74.0109,2.3059,5.9917,7.4032,4.1652,4.249,7.1716,1.8224
120.3234,10.0012,6.4132,8.0561,1.5407,5.4133,5.3534,10.1661
49.6896,1.3886,7.8381,7.8119,9.9899,2.168,2.8419,8.6984
109.7277,5.9369,0.3888,1.545,-0.2311,9.8417,9.8515,-0.4016
119.9031,9.6647,-0.3801,0.4031,0.2055,0.1701,9.5234,-0.0467
75.7704,4.7404,7.5425,7.8145,7.1346,6.573,-0.0376,8.6551
70.0939,9.2345,3.539,4.9514,4.3106,4.804,2.7461,5.9132
79.1303,10.1023,3.0687,8.1889,2.9282,8.2126,3.1442,8.3714
65.5647,7.2218,5.3158,6.6242,5.8751,5.3849,7.4544,5.4771
66.5143,7.6229,6.6017,5.0,6.9865,3.0919,4.6768,2.5001
68.0006,4.8988,6.9819,8.0277,7.2068,6.5032,0.0691,9.9292
72.339,5.8111,4.381,5.4063,4.4091,4.9334,3.8326,6.4918
72.312,7.6195,5.1515,6.8975,4.1274,5.5514,4.5893,8.395
72.6913,6.2045,5.9807,6.8045,6.2637,3.1906,4.9999,3.4398
79.822,10.0623,7.3363,6.7579,2.0658,2.2481,5.9149,3.7998
82.1325,4.8383,6.327,5.7925,5.4617,5.5354,6.3872,2.065
88.0658,2.9612,4.6272,9.0644,2.5471,1.4818,8.1835,1.6643
99.9048,8.9455,4.7316,5.6942,3.8893,8.2794,2.6983,7.0961
89.9635,6.332,7.0734,5.5648,3.1649,6.0483,3.0262,7.257
74.3019,2.0818,6.1591,7.0231,3.8289,3.9001,6.6072,2.4405
119.8489,10.4451,5.7602,8.2773,2.0178,4.5886,4.8547,10.2636
50.1056,1.0397,7.7191,8.094,9.5258,2.0008,3.0917,8.6757
109.7453,6.1054,-0.297,1.5704,0.0073,10.2533,10.465,-0.115
119.756,9.6077,-0.2481,-0.4359,0.3471,0.151,9.907,0.4289
76.1127,5.3257,7.6197,7.6132,6.6884,6.7877,-0.4951,9.0777
70.2061,9.3013,3.5315,4.9701,4.376,4.711,2.8245,5.7055
79.4702,9.6421,2.7161,7.9837,3.365,8.0917,2.5131,7.9043
66.0324,6.7758,4.714,6.8018,5.9504,4.9199,7.2604,4.7086
67.4444,8.2689,7.2472,4.8247,6.9291,2.8701,5.1298,2.5138
67.8005,5.0512,6.9096,8.1765,6.5646,6.6548,0.1405,10.3105
72.2881,6.0585,3.9658,4.5898,4.3967,4.7402,3.7325,6.0032
71.7134,8.4272,4.5752,6.5824,3.6945,5.5224,4.6014,7.5795
72.7469,6.1603,6.32,6.6616,5.8653,2.6284,5.3584,3.0463
79.8372,9.8568,7.2481,6.5143,1.5337,2.1759,6.0826,4.313
82.0096,5.0642,5.8798,6.1995,4.8828,5.5826,5.9212,2.0849
87.7561,2.7257,4.7695,8.6783,3.4247,0.8238,7.7552,1.7802
100.1043,9.0218,4.6631,6.0837,4.2057,8.0578,2.8139,7.0832
90.0533,6.3582,7.3276,6.3809,2.8273,5.5754,2.9031,6.9113
74.4294,2.3819,5.892,7.3856,4.1615,4.3081,7.4657,2.1416
120.3316,10.0657,6.0361,8.2807,1.9777,4.6035,5.2832,10.1688
49.9025,0.6283,8.0519,8.2526,9.6125,1.7276,2.8771,8.8435
110.1652,6.078,0.4039,2.131,-0.0468,9.7618,9.7137,0.2042
120.4671,10.0864,-0.2662,0.1261,-0.0901,-0.2541,10.4528,0.1157
76.1483,5.0566,7.6415,8.1542,7.0194,7.1742,0.3338,9.4364
69.6916,8.7524,3.6825,4.6736,4.079,5.2071,3.2092,6.3691
79.4874,9.9518,2.8943,7.7902,2.8646,7.5572,2.6436,7.6098
66.0028,7.3613,5.4334,6.6861,6.4398,5.4351,6.8987,4.5314
66.9114,8.3454,7.0688,5.0928,6.9945,2.5796,5.2392,2.5611
68.23,5.3204,6.8887,8.3607,6.8715,7.0823,0.2765,10.1922
72.1467,5.9718,4.0508,4.9018,3.9799,4.5496,3.5174,5.9922
71.9369,8.2048,5.0193,7.079,4.4549,5.8298,4.8996,7.6332
72.702,5.8561,5.7347,7.0793,6.4631,3.0273,4.9759,2.5125
79.6125,10.3267,7.0836,6.8804,2.1252,1.9977,6.291,4.101
81.8587,5.4836,6.2324,5.9052,4.8555,6.3162,5.6363,1.6502
88.1978,2.5988,5.3483,9.3954,2.7319,0.614,7.6523,1.5561
100.4787,9.4039,5.4247,6.0686,3.9293,8.1665,2.6442,6.9938
89.7765,6.463,6.7637,5.7825,2.701,6.1501,3.2592,6.5189
73.7442,1.8625,6.0448,6.8203,4.2138,3.5596,6.7885,2.1596
119.67,9.5152,6.1547,7.7314,2.2193,4.6549,4.8144,10.145
50.2865,1.0769,7.7515,8.142,10.2606,1.8077,3.3673,9.4818
109.835,5.8983,-0.0655,1.6901,-0.3651,9.8627,10.4282,0.3243
119.9022,9.6742,-0.1936,-0.3904,-0.1576,-0.0276,10.2871,-0.4774
76.2702,4.6855,7.5228,8.3564,7.4546,7.2874,0.3447,9.184
69.6147,9.0255,4.311,4.6356,4.0977,5.402,2.5331,5.6443
79.4416,10.4621,3.2918,8.3658,3.1314,8.0931,2.7424,8.0353
65.8651,7.4852,5.3511,7.4966,6.0956,4.902,7.0871,5.4425
67.061,7.7569,7.0945,5.2604,6.5359,2.6791,4.578,3.0496
68.3696,5.0478,6.7786,8.1972,7.1319,6.8418,0.0959,10.3419
71.7147,5.6414,3.9664,4.6796,3.9614,4.6143,4.278,6.1005
71.6998,7.7809,5.3807,6.5798,4.0288,6.1122,4.5561,8.04
73.459,6.0163,6.4804,6.522,5.7096,2.7254,4.9266,2.65
79.7439,10.0288,7.1237,7.3926,1.7417,1.7882,5.5032,3.9051
81.5073,5.0013,5.7858,5.9505,5.0814,5.6523,5.697,1.6581
87.6024,3.1387,4.5537,9.0321,2.8974,0.9482,8.205,1.8797
100.0039,8.7474,5.4236,5.7878,3.7562,7.6564,2.7364,7.3547
90.215,6.3996,7.0971,5.5465,3.389,5.7066,2.8568,6.9249
73.8141,1.6343,6.3086,6.9043,4.2146,4.2027,6.6411,2.3936
119.9807,10.0148,5.8492,8.2184,2.004,4.5014,5.3072,9.749
49.6063,1.0402,7.5113,7.7429,10.4265,1.8428,2.9552,9.4722
109.5494,5.5145,-0.4696,2.0288,0.2341,10.4729,9.899,0.2393
120.0345,10.3261,0.0236,0.4681,0.1109,0.0443,10.42,-0.2846
76.401,4.7618,8.3889,8.1732,7.2399,6.9283,-0.0066,9.0699
70.4365,8.525,3.8565,5.4145,3.5857,5.3595,2.9635,6.4592
79.4906,10.0669,2.6467,7.5251,3.3781,8.0724,3.3296,7.9604
65.7245,7.2058,4.9652,6.6678,6.4981,5.1603,6.9119,4.6567
66.521,8.1799,7.2557,5.1119,7.382,2.893,5.3895,2.5659
67.6697,4.8436,6.8352,7.7242,6.8057,7.3363,0.4014,10.244
71.5086,6.0144,3.8011,4.7653,3.7312,4.9772,4.0339,5.6383
72.299,8.036,4.924,6.8078,3.5775,5.9316,4.5807,7.7032
72.7889,6.4904,6.3874,7.2466,6.4349,2.5725,5.1798,3.372
79.842,9.6777,6.839,7.1683,1.6215,1.6747,6.0294,3.9308
81.6593,5.3296,6.1846,5.8867,4.766,5.7013,5.6484,1.7451
88.3577,2.6349,5.1161,9.0616,3.1057,0.8407,7.8608,1.8767
99.561,9.3061,5.373,5.8826,4.2907,8.4956,2.6333,6.6768
90.4938,6.0875,6.7569,5.5081,3.2416,5.7793,3.3368,7.1947
73.9493,1.9641,6.4049,6.8351,4.4709,3.547,6.5598,1.7988
119.555,9.8282,5.8843,7.8637,1.567,5.1481,5.2066,9.7588
49.7453,0.6515,7.7031,7.6289,10.0289,2.1427,3.2543,9.1074
109.7453,6.1441,-0.1371,2.1298,0.0643,10.3803,9.7185,-0.2599
119.8895,10.4539,0.4439,-0.1239,-0.4609,0.1487,10.2781,-0.0375
75.5171,5.3827,8.2695,7.8748,7.2125,6.5681,-0.0976,9.3655
69.6588,8.8988,3.8946,5.3478,3.997,5.0865,3.0356,6.2335
78.8292,9.6147,2.5142,7.5048,3.4554,8.1362,2.8076,7.8548
65.548,6.5838,4.6998,7.1831,6.1844,4.6746,6.5267,4.6244
67.382,7.5655,6.7524,5.0925,6.6925,3.297,4.6092,3.2639
68.2084,5.3883,6.6498,7.7501,7.1235,7.0403,0.4127,9.9016
71.6154,6.1599,3.799,4.7775,3.5137,4.981,3.8868,5.9744
71.7913,7.6426,4.7606,6.9419,4.0799,6.4391,5.3244,7.9871
73.1752,5.5181,5.9513,7.4866,5.7102,2.562,5.0682,2.699
79.5205,10.2026,6.9537,6.8385,1.7535,2.0617,6.1932,4.2594
82.4888,4.6903,5.9794,5.5534,4.8915,6.4124,5.7733,1.7556
88.4983,3.2577,4.8825,9.0084,3.397,1.4976,7.5752,1.7107
99.6457,9.1724,4.9429,6.2091,4.2345,8.2239,3.2667,7.0854
89.7094,5.8676,6.928,6.3067,3.0899,5.6172,2.8906,6.8896
73.9552,2.0374,6.41,6.9954,3.8361,4.0813,7.4793,1.8832
119.5937,10.4799,5.6171,8.4532,2.0117,4.5712,4.9026,9.6537
49.5833,0.9911,7.6092,7.9953,9.8781,2.4516,3.0651,9.4549
110.0108,6.4968,-0.1008,1.8391,-0.3748,10.4545,9.5337,-0.3026
119.795,10.3887,0.4466,0.119,-0.2412,0.3063,9.9811,0.4938
75.7613,4.7678,7.6836,7.6509,6.7237,6.7168,-0.0059,8.6291
69.978,8.7539,3.8764,4.6062,4.2681,4.7614,3.481,6.0449
78.7132,10.0551,2.7535,7.5611,3.1203,7.9605,3.2914,8.454
65.7956,6.6106,5.4516,7.1509,6.399,4.5777,6.7829,4.6253
66.6209,8.218,6.8719,4.9917,6.839,3.3527,5.1733,2.7563
67.5177,4.5031,7.441,8.0406,6.9262,7.4557,-0.3722,9.8891
71.7188,6.0731,3.5453,5.4678,3.601,4.8903,4.4193,5.7183
72.2697,8.2826,5.1794,7.0685,4.3848,5.5872,5.1003,8.2615
72.525,5.847,6.1198,6.6467,6.0278,2.7951,5.2968,3.3049
79.8502,10.1168,7.4986,6.5846,1.7898,2.2387,5.7629,4.2132
81.9205,5.0951,6.4154,6.0685,4.6323,5.9741,6.0407,1.651
88.1666,3.0863,5.4188,9.4586,2.6798,0.9937,7.5601,1.6115
99.5538,8.7678,5.0761,6.2335,3.7559,7.9516,3.2922,6.904
90.4591,6.3874,6.7941,6.1746,3.2164,5.892,2.6272,6.6191
73.5287,1.6917,5.8055,7.0182,4.4361,4.3036,6.6733,2.3509
119.7841,10.3549,5.9056,7.9821,2.1994,5.4395,5.0474,10.3754
49.6885,1.4777,8.0888,7.8177,9.555,1.7225,3.1601,9.1496
109.8807,6.1005,-0.465,1.7118,-0.3195,10.2665,10.1443,0.2948
119.847,10.2511,-0.1754,-0.252,-0.2614,-0.1278,10.2343,0.0587
76.4674,4.8871,8.2853,7.9318,7.1249,7.434,0.1255,9.4499
70.0843,8.954,3.943,5.103,4.3557,4.7895,2.8237,6.3904
79.3032,10.4811,3.4228,7.8239,2.7743,7.669,2.6479,7.5576
66.4487,7.1963,5.0049,7.0977,6.3231,5.0499,6.6717,5.4229
66.7393,8.2806,7.1255,5.3048,7.4315,2.6518,5.3996,2.9674
68.4274,4.883,6.7441,8.043,6.9493,7.1802,0.4028,9.987
71.9045,6.1594,3.7392,5.1324,4.3398,5.0864,3.9995,6.1491
71.617,7.7651,5.3899,6.8532,4.4358,5.6532,5.3358,7.673
73.2248,5.9386,6.2005,6.9847,5.6261,2.8613,5.3704,2.6809
80.4835,10.2184,7.2088,6.8443,1.8661,1.9148,5.9564,3.7959
82.4958,5.0643,5.7535,5.7163,4.8268,6.4334,5.6098,2.2562
88.4446,2.824,4.5149,8.9528,3.1501,0.9028,8.0465,2.0987
99.8737,8.9552,5.4242,6.4599,3.9062,8.4061,2.505,7.2083
90.4083,6.1494,7.3835,5.713,3.4689,5.8762,3.4508,6.878
73.6396,2.3415,5.8275,6.5321,3.6666,3.8419,7.3489,2.2059
119.6883,10.3906,5.5535,7.5384,1.6288,4.7546,5.1135,10.0763
50.3087,0.7419,7.995,8.3903,10.1431,1.7799,2.5373,9.177
110.2045,5.8341,-0.0743,2.0021,0.1654,9.8575,9.759,0.489
119.8326,10.1121,-0.0932,-0.2908,-0.3315,0.3279,9.8481,0.4174
76.2225,5.049,7.5163,8.1364,7.3416,6.5419,-0.2104,9.1316
70.4092,9.058,4.4258,5.2863,3.8986,5.0618,2.9146,6.3437
78.7529,10.2532,3.2933,7.9972,2.9576,8.0517,3.0362,7.7899
65.6292,7.4409,4.7318,6.7739,6.2508,4.5029,6.5991,4.6788
67.1499,7.8869,7.0949,4.591,6.5886,3.1041,4.5115,2.7568
67.9971,5.0527,6.8123,8.4705,6.5462,7.091,0.4773,10.2195
72.2412,5.556,3.9302,5.1637,3.5409,5.2035,4.4832,6.221
72.1435,8.0184,4.5435,6.8749,3.8915,6.3061,4.8939,7.6749
73.4972,6.0221,5.6471,7.1047,5.5647,2.6996,5.2083,2.6825
79.9544,10.006,7.4072,6.6408,2.2782,2.4634,5.7025,4.2772
82.0939,5.1454,6.4758,6.4642,5.0761,6.3984,5.834,2.0122
87.7565,2.8598,5.3885,8.862,2.9724,1.3747,7.8757,1.8252
99.8343,8.861,4.605,6.1473,4.0979,7.7869,2.771,6.8317
90.1985,6.2211,7.1523,5.8315,3.115,6.13,2.9305,7.2988
74.1951,2.4601,6.3595,6.7475,4.0262,3.9816,6.7349,1.7651
120.0028,9.7174,5.635,8.0465,1.7172,4.8528,4.94,9.628
50.0978,0.7322,7.7025,7.9085,10.3683,1.7142,2.5603,9.1761
109.9159,6.0651,-0.0469,1.78,0.0829,9.8634,10.2621,-0.2733
119.8731,9.8847,0.3887,0.0052,-0.1684,-0.4189,10.1788,0.0639
75.722,4.9765,7.8466,7.5627,6.7763,6.6455,0.4063,9.0399
70.1578,8.6815,3.5995,4.6865,3.8111,4.857,3.1068,5.6025
78.7471,9.6583,3.0669,7.5942,3.2944,8.2982,3.3092,7.7384
66.2986,7.1185,4.8732,6.7541,5.9991,5.191,7.3188,4.6043
66.726,7.623,7.061,5.2012,7.1993,2.688,5.1422,2.6015
68.3363,4.8957,7.2892,7.7752,7.2337,6.7144,0.0464,9.5196
72.4799,5.8265,3.7806,4.5451,3.6502,4.6385,3.5942,5.544
72.0518,7.9372,4.5245,6.8268,4.2785,6.2575,4.8904,7.9918
72.6783,5.6132,6.2455,7.3738,6.3135,2.9861,5.2003,3.1981
80.143,10.1171,6.6304,6.9956,1.9242,2.1809,6.0276,3.835
82.2362,5.3543,5.7526,6.4086,5.422,6.2885,5.8435,2.1384
88.1132,2.8481,5.4425,8.9396,2.5692,1.0515,8.0979,1.6127
100.326,9.2359,5.1683,6.3204,4.2656,8.0881,2.9731,7.2891
90.2422,5.7963,7.4245,5.8121,2.8937,6.1775,3.2142,7.1361
